Line,Date,Time,Activity,Marker,White Light,Sleep/Wake,Interval Status
18320,15 04 2021,10:21:30 pm,2,0,2.23,0,ACTIVE
18321,15 04 2021,10:22:00 pm,62,0,2,1,ACTIVE
18322,15 04 2021,10:22:30 pm,11,0,3.83,1,ACTIVE
18323,15 04 2021,10:23:00 pm,5,0,7.03,0,ACTIVE
18324,15 04 2021,10:23:30 pm,20,0,6.73,1,ACTIVE
18325,15 04 2021,10:24:00 pm,2,0,6.04,1,ACTIVE
18326,15 04 2021,10:24:30 pm,62,0,5.66,1,ACTIVE
18327,15 04 2021,10:25:00 pm,71,0,3.83,1,ACTIVE
18328,15 04 2021,10:25:30 pm,145,0,4.18,1,ACTIVE
18329,15 04 2021,10:26:00 pm,222,0,6.58,1,ACTIVE
18330,15 04 2021,10:26:30 pm,162,0,5.91,1,ACTIVE
18331,15 04 2021,10:27:00 pm,207,0,3.83,1,ACTIVE
18332,15 04 2021,10:27:30 pm,342,0,1.02,1,ACTIVE
18333,15 04 2021,10:28:00 pm,460,0,1.54,1,ACTIVE
18334,15 04 2021,10:28:30 pm,321,0,0.86,1,ACTIVE
18335,15 04 2021,10:29:00 pm,430,0,3.83,1,ACTIVE
18336,15 04 2021,10:29:30 pm,156,0,3.29,1,ACTIVE
18337,15 04 2021,10:30:00 pm,28,0,1.24,1,ACTIVE
18338,15 04 2021,10:30:30 pm,32,0,1.3,1,ACTIVE
18339,15 04 2021,10:31:00 pm,46,0,1.35,1,ACTIVE
18340,15 04 2021,10:31:30 pm,0,0,1.92,0,REST
18341,15 04 2021,10:32:00 pm,0,0,1.76,0,REST
18342,15 04 2021,10:32:30 pm,0,0,1.92,0,REST
18343,15 04 2021,10:33:00 pm,0,0,1.92,0,REST
18344,15 04 2021,10:33:30 pm,0,0,2.18,0,REST
18345,15 04 2021,10:34:00 pm,0,0,2.23,0,REST
18346,15 04 2021,10:34:30 pm,0,0,3.22,0,REST
18347,15 04 2021,10:35:00 pm,0,0,3.22,0,REST
18348,15 04 2021,10:35:30 pm,0,0,3.29,0,REST
18349,15 04 2021,10:36:00 pm,3,0,2.65,0,REST
18350,15 04 2021,10:36:30 pm,0,0,3.22,0,REST
18351,15 04 2021,10:37:00 pm,0,0,3.29,0,REST
18352,15 04 2021,10:37:30 pm,0,0,3.29,0,REST
18353,15 04 2021,10:38:00 pm,0,0,3.51,0,REST
18354,15 04 2021,10:38:30 pm,0,0,3.75,0,REST
18355,15 04 2021,10:39:00 pm,0,0,3.83,0,REST
18356,15 04 2021,10:39:30 pm,0,0,4,1,REST
18357,15 04 2021,10:40:00 pm,2,0,4.18,1,REST
18358,15 04 2021,10:40:30 pm,378,0,4.65,1,REST
18359,15 04 2021,10:41:00 pm,290,0,3.36,1,REST
18360,15 04 2021,10:41:30 pm,365,0,8.18,1,REST
18361,15 04 2021,10:42:00 pm,271,0,11.07,1,REST
18362,15 04 2021,10:42:30 pm,475,0,1.38,1,REST
18363,15 04 2021,10:43:00 pm,180,0,1.33,1,REST
18364,15 04 2021,10:43:30 pm,180,0,0.01,1,REST
18365,15 04 2021,10:44:00 pm,207,0,0.01,1,REST
18366,15 04 2021,10:44:30 pm,253,0,0.01,1,REST
18367,15 04 2021,10:45:00 pm,39,0,0.01,1,REST
18368,15 04 2021,10:45:30 pm,37,0,0.01,1,REST
18369,15 04 2021,10:46:00 pm,353,0,0.01,1,REST
18370,15 04 2021,10:46:30 pm,214,0,0.01,1,REST
18371,15 04 2021,10:47:00 pm,15,0,0.01,1,REST
18372,15 04 2021,10:47:30 pm,0,0,0.01,1,REST
18373,15 04 2021,10:48:00 pm,8,0,0.01,1,REST
18374,15 04 2021,10:48:30 pm,0,0,0.01,0,REST
18375,15 04 2021,10:49:00 pm,40,0,0.01,1,REST
18376,15 04 2021,10:49:30 pm,12,0,0.01,0,REST
18377,15 04 2021,10:50:00 pm,0,0,0.01,0,REST
18378,15 04 2021,10:50:30 pm,2,0,0.01,0,REST
18379,15 04 2021,10:51:00 pm,42,0,0.01,1,REST
18380,15 04 2021,10:51:30 pm,0,0,0.01,0,REST
18381,15 04 2021,10:52:00 pm,0,0,0.01,0,REST
18382,15 04 2021,10:52:30 pm,8,0,0.01,0,REST
18383,15 04 2021,10:53:00 pm,25,0,0.01,1,REST-S
18384,15 04 2021,10:53:30 pm,0,0,0.01,0,REST-S
18385,15 04 2021,10:54:00 pm,0,0,0.01,0,REST-S
18386,15 04 2021,10:54:30 pm,0,0,0.01,0,REST-S
18387,15 04 2021,10:55:00 pm,0,0,0.01,0,REST-S
18388,15 04 2021,10:55:30 pm,0,0,0.01,0,REST-S
18389,15 04 2021,10:56:00 pm,0,0,0.01,0,REST-S
18390,15 04 2021,10:56:30 pm,0,0,0.01,0,REST-S
18391,15 04 2021,10:57:00 pm,0,0,0.01,0,REST-S
18392,15 04 2021,10:57:30 pm,0,0,0.01,0,REST-S
18393,15 04 2021,10:58:00 pm,0,0,0.01,0,REST-S
18394,15 04 2021,10:58:30 pm,0,0,0.01,0,REST-S
18395,15 04 2021,10:59:00 pm,0,0,0.01,0,REST-S
18396,15 04 2021,10:59:30 pm,0,0,0.01,0,REST-S
18397,15 04 2021,11:00:00 pm,0,0,0.01,0,REST-S
18398,15 04 2021,11:00:30 pm,0,0,0.01,0,REST-S
18399,15 04 2021,11:01:00 pm,0,0,0.01,0,REST-S
18400,15 04 2021,11:01:30 pm,0,0,0.01,0,REST-S
18401,15 04 2021,11:02:00 pm,0,0,0.01,0,REST-S
18402,15 04 2021,11:02:30 pm,0,0,0.01,0,REST-S
18403,15 04 2021,11:03:00 pm,0,0,0.01,0,REST-S
18404,15 04 2021,11:03:30 pm,0,0,0.01,0,REST-S
18405,15 04 2021,11:04:00 pm,0,0,0.01,0,REST-S
18406,15 04 2021,11:04:30 pm,0,0,0.01,0,REST-S
18407,15 04 2021,11:05:00 pm,0,0,0.01,0,REST-S
18408,15 04 2021,11:05:30 pm,0,0,0.01,0,REST-S
18409,15 04 2021,11:06:00 pm,0,0,0.01,0,REST-S
18410,15 04 2021,11:06:30 pm,0,0,0.01,0,REST-S
18411,15 04 2021,11:07:00 pm,0,0,0.01,0,REST-S
18412,15 04 2021,11:07:30 pm,0,0,0.01,0,REST-S
18413,15 04 2021,11:08:00 pm,2,0,0.01,0,REST-S
18414,15 04 2021,11:08:30 pm,0,0,0.01,0,REST-S
18415,15 04 2021,11:09:00 pm,0,0,0.01,0,REST-S
18416,15 04 2021,11:09:30 pm,0,0,0.01,0,REST-S
18417,15 04 2021,11:10:00 pm,0,0,0.01,0,REST-S
18418,15 04 2021,11:10:30 pm,0,0,0.01,0,REST-S
18419,15 04 2021,11:11:00 pm,0,0,0.01,0,REST-S
18420,15 04 2021,11:11:30 pm,0,0,0.01,0,REST-S
18421,15 04 2021,11:12:00 pm,0,0,0.01,0,REST-S
18422,15 04 2021,11:12:30 pm,0,0,0.01,0,REST-S
18423,15 04 2021,11:13:00 pm,0,0,0.01,0,REST-S
18424,15 04 2021,11:13:30 pm,0,0,0.01,0,REST-S
18425,15 04 2021,11:14:00 pm,0,0,0.01,0,REST-S
18426,15 04 2021,11:14:30 pm,0,0,0.01,0,REST-S
18427,15 04 2021,11:15:00 pm,0,0,0.01,0,REST-S
18428,15 04 2021,11:15:30 pm,0,0,0.01,0,REST-S
18429,15 04 2021,11:16:00 pm,0,0,0.01,0,REST-S
18430,15 04 2021,11:16:30 pm,0,0,0.01,0,REST-S
18431,15 04 2021,11:17:00 pm,0,0,0.01,0,REST-S
18432,15 04 2021,11:17:30 pm,0,0,0.01,0,REST-S
18433,15 04 2021,11:18:00 pm,0,0,0.01,0,REST-S
18434,15 04 2021,11:18:30 pm,0,0,0.01,0,REST-S
18435,15 04 2021,11:19:00 pm,0,0,0.01,0,REST-S
18436,15 04 2021,11:19:30 pm,0,0,0.01,0,REST-S
18437,15 04 2021,11:20:00 pm,0,0,0.01,0,REST-S
18438,15 04 2021,11:20:30 pm,0,0,0.01,0,REST-S
18439,15 04 2021,11:21:00 pm,0,0,0.01,0,REST-S
18440,15 04 2021,11:21:30 pm,0,0,0.01,0,REST-S
18441,15 04 2021,11:22:00 pm,0,0,0.01,0,REST-S
18442,15 04 2021,11:22:30 pm,0,0,0.01,0,REST-S
18443,15 04 2021,11:23:00 pm,0,0,0.01,0,REST-S
18444,15 04 2021,11:23:30 pm,0,0,0.01,0,REST-S
18445,15 04 2021,11:24:00 pm,0,0,0.01,0,REST-S
18446,15 04 2021,11:24:30 pm,0,0,0.01,0,REST-S
18447,15 04 2021,11:25:00 pm,0,0,0.01,0,REST-S
18448,15 04 2021,11:25:30 pm,0,0,0.01,0,REST-S
18449,15 04 2021,11:26:00 pm,0,0,0.01,0,REST-S
18450,15 04 2021,11:26:30 pm,0,0,0.01,0,REST-S
18451,15 04 2021,11:27:00 pm,0,0,0.01,0,REST-S
18452,15 04 2021,11:27:30 pm,0,0,0.01,0,REST-S
18453,15 04 2021,11:28:00 pm,0,0,0.01,0,REST-S
18454,15 04 2021,11:28:30 pm,0,0,0.01,0,REST-S
18455,15 04 2021,11:29:00 pm,0,0,0.01,0,REST-S
18456,15 04 2021,11:29:30 pm,0,0,0.01,0,REST-S
18457,15 04 2021,11:30:00 pm,0,0,0.01,0,REST-S
18458,15 04 2021,11:30:30 pm,0,0,0.01,0,REST-S
18459,15 04 2021,11:31:00 pm,0,0,0.01,0,REST-S
18460,15 04 2021,11:31:30 pm,0,0,0.01,0,REST-S
18461,15 04 2021,11:32:00 pm,0,0,0.01,0,REST-S
18462,15 04 2021,11:32:30 pm,0,0,0.01,0,REST-S
18463,15 04 2021,11:33:00 pm,0,0,0.01,0,REST-S
18464,15 04 2021,11:33:30 pm,0,0,0.01,1,REST-S
18465,15 04 2021,11:34:00 pm,9,0,0.01,1,REST-S
18466,15 04 2021,11:34:30 pm,430,0,0.01,1,REST-S
18467,15 04 2021,11:35:00 pm,0,0,0.01,1,REST-S
18468,15 04 2021,11:35:30 pm,0,0,0.01,1,REST-S
18469,15 04 2021,11:36:00 pm,0,0,0.01,0,REST-S
18470,15 04 2021,11:36:30 pm,2,0,0.01,0,REST-S
18471,15 04 2021,11:37:00 pm,0,0,0.01,0,REST-S
18472,15 04 2021,11:37:30 pm,0,0,0.01,0,REST-S
18473,15 04 2021,11:38:00 pm,0,0,0.01,0,REST-S
18474,15 04 2021,11:38:30 pm,0,0,0.01,0,REST-S
18475,15 04 2021,11:39:00 pm,23,0,0.01,1,REST-S
18476,15 04 2021,11:39:30 pm,0,0,0.01,0,REST-S
18477,15 04 2021,11:40:00 pm,0,0,0.01,0,REST-S
18478,15 04 2021,11:40:30 pm,0,0,0.01,0,REST-S
18479,15 04 2021,11:41:00 pm,17,0,0.01,0,REST-S
18480,15 04 2021,11:41:30 pm,6,0,0.01,0,REST-S
18481,15 04 2021,11:42:00 pm,0,0,0.01,0,REST-S
18482,15 04 2021,11:42:30 pm,0,0,0.01,0,REST-S
18483,15 04 2021,11:43:00 pm,0,0,0.01,0,REST-S
18484,15 04 2021,11:43:30 pm,0,0,0.01,0,REST-S
18485,15 04 2021,11:44:00 pm,0,0,0.01,1,REST-S
18486,15 04 2021,11:44:30 pm,14,0,0.01,1,REST-S
18487,15 04 2021,11:45:00 pm,444,0,0.01,1,REST-S
18488,15 04 2021,11:45:30 pm,26,0,0.01,1,REST-S
18489,15 04 2021,11:46:00 pm,20,0,0.01,1,REST-S
18490,15 04 2021,11:46:30 pm,0,0,0.01,0,REST-S
18491,15 04 2021,11:47:00 pm,0,0,0.01,0,REST-S
18492,15 04 2021,11:47:30 pm,0,0,0.01,0,REST-S
18493,15 04 2021,11:48:00 pm,0,0,0.01,0,REST-S
18494,15 04 2021,11:48:30 pm,0,0,0.01,0,REST-S
18495,15 04 2021,11:49:00 pm,0,0,0.01,0,REST-S
18496,15 04 2021,11:49:30 pm,0,0,0.01,0,REST-S
18497,15 04 2021,11:50:00 pm,0,0,0.01,0,REST-S
18498,15 04 2021,11:50:30 pm,0,0,0.01,0,REST-S
18499,15 04 2021,11:51:00 pm,0,0,0.01,0,REST-S
18500,15 04 2021,11:51:30 pm,0,0,0.01,0,REST-S
18501,15 04 2021,11:52:00 pm,0,0,0.01,0,REST-S
18502,15 04 2021,11:52:30 pm,0,0,0.01,0,REST-S
18503,15 04 2021,11:53:00 pm,0,0,0.01,0,REST-S
18504,15 04 2021,11:53:30 pm,0,0,0.01,0,REST-S
18505,15 04 2021,11:54:00 pm,0,0,0.01,0,REST-S
18506,15 04 2021,11:54:30 pm,0,0,0.01,0,REST-S
18507,15 04 2021,11:55:00 pm,0,0,0.01,0,REST-S
18508,15 04 2021,11:55:30 pm,0,0,0.01,0,REST-S
18509,15 04 2021,11:56:00 pm,0,0,0.01,0,REST-S
18510,15 04 2021,11:56:30 pm,0,0,0.01,0,REST-S
18511,15 04 2021,11:57:00 pm,0,0,0.01,0,REST-S
18512,15 04 2021,11:57:30 pm,0,0,0.01,0,REST-S
18513,15 04 2021,11:58:00 pm,0,0,0.01,0,REST-S
18514,15 04 2021,11:58:30 pm,0,0,0.01,0,REST-S
18515,15 04 2021,11:59:00 pm,0,0,0.01,0,REST-S
18516,15 04 2021,11:59:30 pm,0,0,0.01,0,REST-S
18517,16 04 2021,12:00:00 am,0,0,0.01,0,REST-S
18518,16 04 2021,12:00:30 am,0,0,0.01,0,REST-S
18519,16 04 2021,12:01:00 am,0,0,0.01,0,REST-S
18520,16 04 2021,12:01:30 am,0,0,0.01,0,REST-S
18521,16 04 2021,12:02:00 am,0,0,0.01,0,REST-S
18522,16 04 2021,12:02:30 am,0,0,0.01,0,REST-S
18523,16 04 2021,12:03:00 am,0,0,0.01,0,REST-S
18524,16 04 2021,12:03:30 am,0,0,0.01,0,REST-S
18525,16 04 2021,12:04:00 am,0,0,0.01,0,REST-S
18526,16 04 2021,12:04:30 am,0,0,0.01,0,REST-S
18527,16 04 2021,12:05:00 am,0,0,0.01,0,REST-S
18528,16 04 2021,12:05:30 am,0,0,0.01,0,REST-S
18529,16 04 2021,12:06:00 am,0,0,0.01,0,REST-S
18530,16 04 2021,12:06:30 am,0,0,0.01,0,REST-S
18531,16 04 2021,12:07:00 am,0,0,0.01,0,REST-S
18532,16 04 2021,12:07:30 am,0,0,0.01,0,REST-S
18533,16 04 2021,12:08:00 am,0,0,0.01,0,REST-S
18534,16 04 2021,12:08:30 am,0,0,0.01,0,REST-S
18535,16 04 2021,12:09:00 am,0,0,0.01,0,REST-S
18536,16 04 2021,12:09:30 am,0,0,0.01,0,REST-S
18537,16 04 2021,12:10:00 am,0,0,0.01,0,REST-S
18538,16 04 2021,12:10:30 am,2,0,0.01,0,REST-S
18539,16 04 2021,12:11:00 am,6,0,0.01,0,REST-S
18540,16 04 2021,12:11:30 am,0,0,0.01,0,REST-S
18541,16 04 2021,12:12:00 am,0,0,0.01,0,REST-S
18542,16 04 2021,12:12:30 am,0,0,0.01,0,REST-S
18543,16 04 2021,12:13:00 am,0,0,0.01,0,REST-S
18544,16 04 2021,12:13:30 am,0,0,0.01,0,REST-S
18545,16 04 2021,12:14:00 am,0,0,0.01,0,REST-S
18546,16 04 2021,12:14:30 am,0,0,0.01,0,REST-S
18547,16 04 2021,12:15:00 am,0,0,0.01,0,REST-S
18548,16 04 2021,12:15:30 am,0,0,0.01,0,REST-S
18549,16 04 2021,12:16:00 am,0,0,0.01,0,REST-S
18550,16 04 2021,12:16:30 am,0,0,0.01,0,REST-S
18551,16 04 2021,12:17:00 am,0,0,0.01,0,REST-S
18552,16 04 2021,12:17:30 am,0,0,0.01,0,REST-S
18553,16 04 2021,12:18:00 am,0,0,0.01,0,REST-S
18554,16 04 2021,12:18:30 am,0,0,0.01,0,REST-S
18555,16 04 2021,12:19:00 am,0,0,0.01,0,REST-S
18556,16 04 2021,12:19:30 am,0,0,0.01,0,REST-S
18557,16 04 2021,12:20:00 am,0,0,0.01,0,REST-S
18558,16 04 2021,12:20:30 am,0,0,0.01,0,REST-S
18559,16 04 2021,12:21:00 am,0,0,0.01,0,REST-S
18560,16 04 2021,12:21:30 am,0,0,0.01,0,REST-S
18561,16 04 2021,12:22:00 am,0,0,0.01,0,REST-S
18562,16 04 2021,12:22:30 am,0,0,0.01,0,REST-S
18563,16 04 2021,12:23:00 am,0,0,0.01,0,REST-S
18564,16 04 2021,12:23:30 am,0,0,0.01,0,REST-S
18565,16 04 2021,12:24:00 am,0,0,0.01,0,REST-S
18566,16 04 2021,12:24:30 am,0,0,0.01,0,REST-S
18567,16 04 2021,12:25:00 am,0,0,0.01,0,REST-S
18568,16 04 2021,12:25:30 am,0,0,0.01,0,REST-S
18569,16 04 2021,12:26:00 am,0,0,0.01,0,REST-S
18570,16 04 2021,12:26:30 am,0,0,0.01,0,REST-S
18571,16 04 2021,12:27:00 am,0,0,0.01,0,REST-S
18572,16 04 2021,12:27:30 am,0,0,0.01,0,REST-S
18573,16 04 2021,12:28:00 am,0,0,0.01,0,REST-S
18574,16 04 2021,12:28:30 am,0,0,0.01,0,REST-S
18575,16 04 2021,12:29:00 am,0,0,0.01,0,REST-S
18576,16 04 2021,12:29:30 am,0,0,0.01,0,REST-S
18577,16 04 2021,12:30:00 am,0,0,0.01,0,REST-S
18578,16 04 2021,12:30:30 am,0,0,0.01,0,REST-S
18579,16 04 2021,12:31:00 am,0,0,0.01,0,REST-S
18580,16 04 2021,12:31:30 am,0,0,0.01,0,REST-S
18581,16 04 2021,12:32:00 am,0,0,0.01,0,REST-S
18582,16 04 2021,12:32:30 am,0,0,0.01,0,REST-S
18583,16 04 2021,12:33:00 am,0,0,0.01,0,REST-S
18584,16 04 2021,12:33:30 am,0,0,0.01,0,REST-S
18585,16 04 2021,12:34:00 am,0,0,0.01,0,REST-S
18586,16 04 2021,12:34:30 am,0,0,0.01,0,REST-S
18587,16 04 2021,12:35:00 am,0,0,0.01,0,REST-S
18588,16 04 2021,12:35:30 am,0,0,0.01,0,REST-S
18589,16 04 2021,12:36:00 am,0,0,0.01,0,REST-S
18590,16 04 2021,12:36:30 am,0,0,0.01,0,REST-S
18591,16 04 2021,12:37:00 am,0,0,0.01,0,REST-S
18592,16 04 2021,12:37:30 am,0,0,0.01,0,REST-S
18593,16 04 2021,12:38:00 am,0,0,0.01,0,REST-S
18594,16 04 2021,12:38:30 am,0,0,0.01,0,REST-S
18595,16 04 2021,12:39:00 am,0,0,0.01,0,REST-S
18596,16 04 2021,12:39:30 am,0,0,0.01,0,REST-S
18597,16 04 2021,12:40:00 am,0,0,0.01,0,REST-S
18598,16 04 2021,12:40:30 am,0,0,0.01,0,REST-S
18599,16 04 2021,12:41:00 am,0,0,0.01,0,REST-S
18600,16 04 2021,12:41:30 am,0,0,0.01,0,REST-S
18601,16 04 2021,12:42:00 am,0,0,0.01,0,REST-S
18602,16 04 2021,12:42:30 am,0,0,0.01,0,REST-S
18603,16 04 2021,12:43:00 am,0,0,0.01,0,REST-S
18604,16 04 2021,12:43:30 am,0,0,0.01,0,REST-S
18605,16 04 2021,12:44:00 am,0,0,0.01,0,REST-S
18606,16 04 2021,12:44:30 am,0,0,0.01,0,REST-S
18607,16 04 2021,12:45:00 am,0,0,0.01,0,REST-S
18608,16 04 2021,12:45:30 am,0,0,0.01,0,REST-S
18609,16 04 2021,12:46:00 am,0,0,0.01,0,REST-S
18610,16 04 2021,12:46:30 am,0,0,0.01,0,REST-S
18611,16 04 2021,12:47:00 am,0,0,0.01,0,REST-S
18612,16 04 2021,12:47:30 am,0,0,0.01,0,REST-S
18613,16 04 2021,12:48:00 am,108,0,0.01,1,REST-S
18614,16 04 2021,12:48:30 am,62,0,0.01,1,REST-S
18615,16 04 2021,12:49:00 am,0,0,0.01,0,REST-S
18616,16 04 2021,12:49:30 am,0,0,0.01,0,REST-S
18617,16 04 2021,12:50:00 am,0,0,0.01,0,REST-S
18618,16 04 2021,12:50:30 am,0,0,0.01,0,REST-S
18619,16 04 2021,12:51:00 am,0,0,0.01,0,REST-S
18620,16 04 2021,12:51:30 am,0,0,0.01,0,REST-S
18621,16 04 2021,12:52:00 am,0,0,0.01,0,REST-S
18622,16 04 2021,12:52:30 am,0,0,0.01,0,REST-S
18623,16 04 2021,12:53:00 am,0,0,0.01,0,REST-S
18624,16 04 2021,12:53:30 am,0,0,0.01,0,REST-S
18625,16 04 2021,12:54:00 am,0,0,0.01,0,REST-S
18626,16 04 2021,12:54:30 am,0,0,0.01,0,REST-S
18627,16 04 2021,12:55:00 am,0,0,0.01,0,REST-S
18628,16 04 2021,12:55:30 am,0,0,0.01,0,REST-S
18629,16 04 2021,12:56:00 am,0,0,0.01,0,REST-S
18630,16 04 2021,12:56:30 am,0,0,0.01,0,REST-S
18631,16 04 2021,12:57:00 am,0,0,0.01,0,REST-S
18632,16 04 2021,12:57:30 am,0,0,0.01,0,REST-S
18633,16 04 2021,12:58:00 am,0,0,0.01,0,REST-S
18634,16 04 2021,12:58:30 am,0,0,0.01,0,REST-S
18635,16 04 2021,12:59:00 am,0,0,0.01,0,REST-S
18636,16 04 2021,12:59:30 am,0,0,0.01,0,REST-S
18637,16 04 2021,1:00:00 am,0,0,0.01,0,REST-S
18638,16 04 2021,1:00:30 am,0,0,0.01,0,REST-S
18639,16 04 2021,1:01:00 am,0,0,0.01,0,REST-S
18640,16 04 2021,1:01:30 am,0,0,0.01,0,REST-S
18641,16 04 2021,1:02:00 am,0,0,0.01,0,REST-S
18642,16 04 2021,1:02:30 am,0,0,0.01,0,REST-S
18643,16 04 2021,1:03:00 am,0,0,0.01,0,REST-S
18644,16 04 2021,1:03:30 am,0,0,0.01,0,REST-S
18645,16 04 2021,1:04:00 am,0,0,0.01,0,REST-S
18646,16 04 2021,1:04:30 am,0,0,0.01,0,REST-S
18647,16 04 2021,1:05:00 am,0,0,0.01,0,REST-S
18648,16 04 2021,1:05:30 am,0,0,0.01,0,REST-S
18649,16 04 2021,1:06:00 am,0,0,0.01,0,REST-S
18650,16 04 2021,1:06:30 am,0,0,0.01,0,REST-S
18651,16 04 2021,1:07:00 am,0,0,0.01,0,REST-S
18652,16 04 2021,1:07:30 am,35,0,0.01,1,REST-S
18653,16 04 2021,1:08:00 am,0,0,0.01,0,REST-S
18654,16 04 2021,1:08:30 am,0,0,0.01,0,REST-S
18655,16 04 2021,1:09:00 am,0,0,0.01,0,REST-S
18656,16 04 2021,1:09:30 am,0,0,0.01,0,REST-S
18657,16 04 2021,1:10:00 am,0,0,0.01,0,REST-S
18658,16 04 2021,1:10:30 am,0,0,0.01,0,REST-S
18659,16 04 2021,1:11:00 am,0,0,0.01,0,REST-S
18660,16 04 2021,1:11:30 am,0,0,0.01,0,REST-S
18661,16 04 2021,1:12:00 am,2,0,0.01,0,REST-S
18662,16 04 2021,1:12:30 am,0,0,0.01,0,REST-S
18663,16 04 2021,1:13:00 am,0,0,0.01,0,REST-S
18664,16 04 2021,1:13:30 am,0,0,0.01,0,REST-S
18665,16 04 2021,1:14:00 am,0,0,0.01,0,REST-S
18666,16 04 2021,1:14:30 am,17,0,0.01,0,REST-S
18667,16 04 2021,1:15:00 am,0,0,0.01,0,REST-S
18668,16 04 2021,1:15:30 am,0,0,0.01,0,REST-S
18669,16 04 2021,1:16:00 am,0,0,0.01,0,REST-S
18670,16 04 2021,1:16:30 am,0,0,0.01,0,REST-S
18671,16 04 2021,1:17:00 am,0,0,0.01,0,REST-S
18672,16 04 2021,1:17:30 am,0,0,0.01,0,REST-S
18673,16 04 2021,1:18:00 am,0,0,0.01,0,REST-S
18674,16 04 2021,1:18:30 am,0,0,0.01,0,REST-S
18675,16 04 2021,1:19:00 am,0,0,0.01,0,REST-S
18676,16 04 2021,1:19:30 am,0,0,0.01,0,REST-S
18677,16 04 2021,1:20:00 am,0,0,0.01,0,REST-S
18678,16 04 2021,1:20:30 am,0,0,0.01,0,REST-S
18679,16 04 2021,1:21:00 am,0,0,0.01,0,REST-S
18680,16 04 2021,1:21:30 am,0,0,0.01,0,REST-S
18681,16 04 2021,1:22:00 am,0,0,0.01,0,REST-S
18682,16 04 2021,1:22:30 am,0,0,0.01,0,REST-S
18683,16 04 2021,1:23:00 am,0,0,0.01,0,REST-S
18684,16 04 2021,1:23:30 am,0,0,0.01,0,REST-S
18685,16 04 2021,1:24:00 am,0,0,0.01,0,REST-S
18686,16 04 2021,1:24:30 am,0,0,0.01,0,REST-S
18687,16 04 2021,1:25:00 am,0,0,0.01,0,REST-S
18688,16 04 2021,1:25:30 am,0,0,0.01,0,REST-S
18689,16 04 2021,1:26:00 am,0,0,0.01,0,REST-S
18690,16 04 2021,1:26:30 am,0,0,0.01,0,REST-S
18691,16 04 2021,1:27:00 am,0,0,0.01,0,REST-S
18692,16 04 2021,1:27:30 am,0,0,0.01,0,REST-S
18693,16 04 2021,1:28:00 am,0,0,0.01,0,REST-S
18694,16 04 2021,1:28:30 am,0,0,0.01,0,REST-S
18695,16 04 2021,1:29:00 am,0,0,0.01,0,REST-S
18696,16 04 2021,1:29:30 am,0,0,0.01,0,REST-S
18697,16 04 2021,1:30:00 am,0,0,0.01,0,REST-S
18698,16 04 2021,1:30:30 am,0,0,0.01,0,REST-S
18699,16 04 2021,1:31:00 am,0,0,0.01,0,REST-S
18700,16 04 2021,1:31:30 am,0,0,0.01,0,REST-S
18701,16 04 2021,1:32:00 am,0,0,0.01,0,REST-S
18702,16 04 2021,1:32:30 am,0,0,0.01,0,REST-S
18703,16 04 2021,1:33:00 am,0,0,0.01,0,REST-S
18704,16 04 2021,1:33:30 am,0,0,0.01,0,REST-S
18705,16 04 2021,1:34:00 am,0,0,0.01,0,REST-S
18706,16 04 2021,1:34:30 am,0,0,0.01,0,REST-S
18707,16 04 2021,1:35:00 am,0,0,0.01,0,REST-S
18708,16 04 2021,1:35:30 am,0,0,0.01,0,REST-S
18709,16 04 2021,1:36:00 am,0,0,0.01,0,REST-S
18710,16 04 2021,1:36:30 am,0,0,0.01,0,REST-S
18711,16 04 2021,1:37:00 am,0,0,0.01,0,REST-S
18712,16 04 2021,1:37:30 am,0,0,0.01,0,REST-S
18713,16 04 2021,1:38:00 am,0,0,0.01,0,REST-S
18714,16 04 2021,1:38:30 am,0,0,0.01,0,REST-S
18715,16 04 2021,1:39:00 am,0,0,0.01,0,REST-S
18716,16 04 2021,1:39:30 am,0,0,0.01,0,REST-S
18717,16 04 2021,1:40:00 am,0,0,0.01,0,REST-S
18718,16 04 2021,1:40:30 am,0,0,0.01,0,REST-S
18719,16 04 2021,1:41:00 am,0,0,0.01,0,REST-S
18720,16 04 2021,1:41:30 am,0,0,0.01,0,REST-S
18721,16 04 2021,1:42:00 am,0,0,0.01,0,REST-S
18722,16 04 2021,1:42:30 am,0,0,0.01,0,REST-S
18723,16 04 2021,1:43:00 am,52,0,0.01,1,REST-S
18724,16 04 2021,1:43:30 am,0,0,0.01,0,REST-S
18725,16 04 2021,1:44:00 am,0,0,0.01,0,REST-S
18726,16 04 2021,1:44:30 am,0,0,0.01,0,REST-S
18727,16 04 2021,1:45:00 am,0,0,0.01,0,REST-S
18728,16 04 2021,1:45:30 am,0,0,0.01,0,REST-S
18729,16 04 2021,1:46:00 am,0,0,0.01,0,REST-S
18730,16 04 2021,1:46:30 am,2,0,0.01,0,REST-S
18731,16 04 2021,1:47:00 am,2,0,0.01,0,REST-S
18732,16 04 2021,1:47:30 am,0,0,0.01,0,REST-S
18733,16 04 2021,1:48:00 am,0,0,0.01,0,REST-S
18734,16 04 2021,1:48:30 am,0,0,0.01,0,REST-S
18735,16 04 2021,1:49:00 am,0,0,0.01,0,REST-S
18736,16 04 2021,1:49:30 am,0,0,0.01,0,REST-S
18737,16 04 2021,1:50:00 am,0,0,0.01,0,REST-S
